date,place,company_name,budget,status,result,space_flight_name
"Fri Jun 24, 1994 13:50 UTC"," Cape Canaveral SFS, Florida, USA",Lockheed,Price: $0.0 million,Status: Retired,Success,Atlas I | UHF F3 (USA-104)
"Fri Jun 17, 1994 07:07 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $0.0 million,Status: Retired,Success,"Ariane 44LP | Intelsat 702, STRV 1A & 1B"
"Tue Jun 14, 1994 16:05 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $20.0 million,Status: Retired,Success,Soyuz U | Foton 9
"Tue Jun 07, 1994 07:19 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $20.0 million,Status: Retired,Success,Soyuz U | Cosmos 2281
"Wed May 25, 1994 10:14 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $0.0 million,Status: Retired,Failure,Tsyklon-3 | Cosmos 2281
"Sun May 22, 1994 04:30 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $20.0 million,Status: Retired,Success,Soyuz U | Progress M-23
"Fri May 20, 1994 02:01 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $0.0 million,Status: Retired,Success,Proton K/Block-DM-2 | Gorizont 30
"Thu May 19, 1994 17:03 UTC"," Edwards AFB, California, USA",Northrop,Price: $40.0 million,Status: Retired,Partial Failure,Pegasus/HAPS | STEP-2
"Mon May 09, 1994 02:47 UTC"," Vandenberg SFB, California, USA",US Air Force,Price: $0.0 million,Status: Retired,Success,Scout G1 | MSTI 2
"Wed May 04, 1994 00:00 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $0.0 million,Status: Retired,Success,ASLV | SROSS C2
"Tue May 03, 1994 15:55 UTC"," Cape Canaveral SFS, Florida, USA",Martin Marietta,Price: $0.0 million,Status: Retired,Success,Titan IV(401)A | Trumpet
"Thu Apr 28, 1994 17:14 UTC"," Baikonur Cosmodrome, Kazakhstan",VKS RF,Price: $20.0 million,Status: Retired,Success,Soyuz U | Cosmos 2280
